,name,rating,id,sentiment,director,scriptwriter,starring,genre,date,total_people,running_time
1011,结婚那件事,6.5,6402604,0.9999967132441897,['郑建国'],['洪汐'],"['阿牛', '江若琳', '惠英红', '朱厚任', '陈建彬']",喜剧,2013-05-31(中国大陆),19666,96
1012,魁拔之大战元泱界,7.6,7051357,1.0,['王川'],"['王川', '王鹏展']","['刘婧荦', '刘校妤', '王凯', '敖磊', '瞿澳晖']",动作,2013-05-31(中国大陆),5537,83
1013,潜艇总动员3：彩虹宝藏,4.2,24325876,0.9990526545199276,['何子力'],"['何子力', '唐晓春']","['范楚绒', '洪海天', '谢元真', '胡谦', '刘北辰']",动画,2013-05-31(中国大陆),5537,80
1014,辛巴达历险记2013,4.9,24325581,0.991864119104014,"['程炳峰', '顾培欣', 'Benpineko']","['顾培欣', '平泳佳', 'Benpineko']","['杨鸥', '黄莺', '杨梦露', '夏磊', '沈达威']",动画,2013-05-31(中国大陆),1129,90
1015,让熊猫飞,2.5,20429112,0.7881844813540635,['赵半狄'],"['曹伟丽', '杜豫鹃', '许涛', '庄鹏', '赵半狄']","['艾泽乐', '贾舒词', '高铭莉', '张霖彤', '过杰']",喜剧,2013-06-01(中国大陆),1129,89
1016,王牌情敌,5.5,21248460,0.9860945583320917,['钟澍佳'],"['戚家基', '郭建乐', '甄栢荣', '赵善恒']","['谭咏麟', '陈百祥', '叶玉卿', '曾志伟', '冯淬帆']",喜剧,2013-06-04(中国大陆),279,98
1017,致命黑兰,6.9,5028536,0.9999999933348753,['奥利维尔·米加顿'],"['吕克·贝松', '罗伯特·马克·卡门']","['佐伊·索尔达娜', '迈克尔·瓦尔坦', '马克斯·马蒂尼', '詹迪·莫拉', '连尼·詹姆斯']",剧情,2013-06-07(中国大陆),279,108
1018,逆光飞翔,8.2,10733376,1.0,['张荣吉'],['李念修'],"['张榕容', '黄裕翔', '李烈', '许芳宜', '柯淑勤']",剧情,2013-06-08(中国大陆),43457,107
1019,夜幕惊魂,3.7,5041040,0.8135206858213575,['丁小洋'],"['丁小洋', '赵犇', '赵梦']","['吴佩慈', '张翰', '连晋', '赵英俊', '淳于珊珊']",喜剧,2013-06-09(中国大陆),43457,89
1020,杀戒,5.1,10617163,1.0,['竹卿'],"['刘恒', '竹卿', '俞胜利']","['刘烨', '倪妮', '王迅', '张逗逗', '孙桂田']",爱情,2013-06-09(中国大陆),127963,104
1021,天机·富春山居图,2.9,5364905,0.6608957949204575,['孙健君'],['孙健君'],"['刘德华', '林志玲', '张静初', '佟大为', '斯琴高娃']",动作,2013-06-09(中国大陆),127963,122
1022,光辉岁月,8.6,1292943,0.9999999992822672,['鲍兹·亚金'],['格雷戈里·艾伦·霍华德'],"['丹泽尔·华盛顿', '威尔·帕顿', '伍德·哈里斯', '瑞恩·赫斯特', '唐纳德·法森']",剧情,2000-09-29(美国),267366,113
1023,百万爱情宝贝,3.9,11625733,0.9999999999999996,['磐石'],"['刘宁波', '王十一', '磐石']","['马天宇', '林源', '郭家铭', '刘圆媛', '王璐娓']",喜剧,2013-06-09(中国大陆),267366,90
1024,圣龙奇兵大冒险,5.4,20515265,0.9999999827479326,"['乔彧', '马系海', '何钜宇']",['戴宾雅'],"['张页川', '张琳', '高全胜', '李团', '刘红韵']",动画,2013-06-10(中国大陆),54406,85
1025,大片,4.7,23127631,0.9465706499207679,['向飞'],['向飞'],"['吴孟达', '于谦', '刘芸', '王宁', '向飞']",剧情,2013-06-11(中国大陆),54406,100
1026,非秀不可,3.7,19967777,0.999999997015101,['钱路劼'],['钱路劼'],"['李宛仪', '李亭哲', '佴文', '宫正楠']",剧情,2013-06-14(中国大陆),15939,98
1027,枕边有张脸,3.9,19962668,0.9715380995394085,['赵小溪'],['牛朝杰'],"['吴其江', '赵仕瑾', '王翀', '赵叶索', '刘妙']",悬疑,2013-06-14(中国大陆),15939,96
1028,超人：钢铁之躯,6.8,2049435,0.9999999999999452,['扎克·施奈德'],"['大卫·S·高耶', '克里斯托弗·诺兰', '乔·舒斯特', '杰里·西格尔']","['亨利·卡维尔', '艾米·亚当斯', '迈克尔·珊农', '凯文·科斯特纳', '戴安·琳恩']",动作,2013-06-20(中国大陆),231,143
1029,不二神探,4.6,10604486,0.9999999999844125,['王子鸣'],['张炭'],"['文章', '李连杰', '刘诗诗', '陈妍希', '柳岩']",喜剧,2013-06-21(中国大陆),231,98
1030,北漂鱼,4.8,10449536,0.986404580384364,['余治林'],"['余铁力', '凡星', '李晶', '余治林']","['姜峰', '尼玛颂宋', '林子聪', '雷茜', '大鹏']",喜剧,2013-06-21(中国大陆),929,88
1031,那是说着玩的,7.4,10831905,0.9999097728949604,['王魏冬至'],['王魏冬至'],"['郭达', '孙雁斌', '刘小宝']",剧情,2012-06-23,929,90
1032,小时代,4.7,20376577,0.9999999997108548,['郭敬明'],['郭敬明'],"['杨幂', '柯震东', '郭采洁', '郭碧婷', '谢依霖']",剧情,2013-06-27(中国大陆),4782,116
1033,东方中国梦,3.2,24748879,0.9982651441990382,['杨真'],"['杨真', '杨子萱']","['果靖霖', '王冰', '高明', '刁海明', '杨青']",剧情,2013-06-27(中国大陆),4782,95
1034,萨米大冒险2,6.6,10540210,1.0,['本·斯塔森'],['多米尼克·帕里斯'],"['帕特·卡洛尔', '卡洛斯·麦卡勒斯二世', '辛达·亚当斯', '迪诺·安德拉德', '克里斯·安德鲁·齐佑拉']",动画,2013-06-28(中国大陆),2848,92
1035,开心超人,7.1,24284209,0.9999999999735258,['黄伟明'],['黄伟明'],"['邓玉婷', '祖晴', '高全胜', '刘红韵', '严彦子']",动画,2013-06-28(中国大陆),2848,90
1036,盲探,7.1,6872273,1.0,['杜琪峰'],"['韦家辉', '游乃海', '陈伟斌', '余曦']","['刘德华', '郑秀文', '郭涛', '高圆圆', '王紫逸']",喜剧,2013-07-04(中国大陆/香港),770,129
1037,初恋未满,6.3,10833971,0.9999999999999563,['刘娟'],['刘娟'],"['张含韵', '冉旭', '代旭', '吴昱瑶', '张政']",剧情,2013-07-04(中国大陆),770,105
1038,太极侠,5.4,6041199,1.0,['基努·里维斯'],['迈克尔·G·库尼'],"['陈虎', '基努·里维斯', '莫文蔚', '于海', '叶青']",动作,2013-07-05(中国大陆),383444,106
1039,咒·丝,4.6,22206742,0.999995870959685,"['赵小溪', '赵小鸥']","['张艺襦', '翟子陌']","['戴立忍', '梁静', '翟子陌', '孔宋今', '安琥']",惊悚,2013-07-05(中国大陆),383444,90
1040,赤警威龙,5.8,3256172,1.0,['沃尔特·希尔'],['亚历山卓·卡蒙'],"['西尔维斯特·史泰龙', '姜成镐', '莎拉·夏希', '阿德沃尔·阿吉纽依-艾格拜吉', '杰森·莫玛']",动作,2013-07-09(中国大陆),49490,91
1041,天台爱情,6.8,10833924,1.0,['周杰伦'],['周杰伦'],"['周杰伦', '王学圻', '曾志伟', '柯有伦', '李心艾']",喜剧,2013-07-11(中国大陆/台湾),49490,117
1042,重返地球,5.5,6828823,0.9999998189664537,['M·奈特·沙马兰'],"['加里·维塔', 'M·奈特·沙马兰', '威尔·史密斯']","['威尔·史密斯', '贾登·史密斯', '佐伊·克罗维兹', '苏菲·奥康内多', '格伦·莫肖尔']",动作,2013-07-12(中国大陆),19540,100
1043,校花诡异事件,3.1,20473370,0.31475717683800697,['关尔'],"['梁潇潇', '朱孛']","['赵奕欢', '王一', '翟子陌', '孔宋今', '陈美行']",惊悚,2013-07-12(中国大陆),19540,102
1044,赛尔号大电影3之战神联盟,4.5,23249761,0.02937800074040542,"['王章俊', '殷玉麒']","['王章俊', '邓磊']","['杨欧', '张安琪', '樊俊航', '苏鑫', '贾志超']",动画,2013-07-12(中国大陆),18420,103
1045,笔仙Ⅱ,3.9,21618782,0.24232690861298412,['安兵基'],"['韩钟敏', '韩景龙']","['朴寒星', '辛芷蕾', '高欣宇', '张皓然', '李昕岳']",悬疑,2013-07-16(中国大陆),18420,94
1046,周恩来的四个昼夜,4.9,19994974,0.9999999995929629,['陈力'],"['田运章', '江月']","['孙维民', '何伟', '储智博', '牛犇', '郝岩']",剧情,2013-07-16(中国大陆),7965,103
1047,大明猩,5.4,5919333,0.999999966760533,['金容华'],['金容华'],"['徐娇', '成东日', '金康宇', '金应洙', '边熙峰']",剧情,2013-07-18(中国大陆),7965,135
1048,功夫侠,3.7,4118068,0.9997586494301934,"['宁瀛', '袁祥仁']","['张大星', '陈虎', '王倩']","['陈虎', '蒋梦婕', '瓦妮莎·布兰奇', '柴纳·迈克', '阿曼·达博']",动作,2013-07-19(中国大陆),1342,94
1049,早见，晚爱,4.4,11639159,0.9999994212510127,['刘国昌'],['陈迅'],"['周渝民', '童瑶', '曹云金', '白羽', '叶一云']",剧情,2013-07-19(中国大陆),1342,87
1050,火焰山历险记,3.1,24325765,7.81136566210261e-05,['肖淮海'],"['尹恒', '张萍捐']","['古月艺', '寇来', '宏勃', '王一惟', '施欣盈']",动画,2013-07-19(中国大陆),61,84
1051,达人也疯狂,3.0,24843514,0.30964816060319234,['曹利民'],['刘卫兵'],"['李丹', '王东林', '张丽', '杨智勇', '孙冬']",剧情,2013-07-19,61,90
1052,终极大冒险,4.8,24522852,0.9998963257737593,['孙立军'],"['牛博鸶', '李文贤', '路鹏', '杨磊', '朱云潇']","['谢娜', '路知行', '韩童生', '王劲松', '李扬']",喜剧,2013-07-20(中国大陆),60,85
1053,惊天危机,7.3,10746175,0.9999999998973956,['罗兰·艾默里奇'],['詹姆斯·范德比尔特'],"['查宁·塔图姆', '杰米·福克斯', '玛吉·吉伦哈尔', '杰森·克拉克', '理查德·詹金斯']",动作,2013-07-22(中国大陆),60,132
1054,正骨,3.9,24854991,1.0,['詹文冠'],['詹文冠'],"['宋春丽', '张光北', '舒耀瑄', '宋楚炎', '海一天']",剧情,2013-07-24(中国大陆),461937,90
1055,爱，很美,3.5,19962575,0.99944667022995,['殷悦'],"['王洁', '于韩', '孙慈娇', '陆云婷']","['颖儿', '郭品超', '骆达华', '刘羽琦', '周觅']",爱情,2013-07-25(中国大陆),461937,92
1056,速度与激情6,7.7,6537500,6.183786815938674e-11,['林诣彬'],"['克里斯·摩根', '盖瑞·斯科特·汤普森']","['范·迪塞尔', '保罗·沃克', '道恩·强森', '乔丹娜·布鲁斯特', '米歇尔·罗德里格兹']",动作,2013-07-26(中国大陆),13683,130
1057,不肯去观音,5.5,24269094,0.9999776281077479,['张鑫'],['孙祖平'],"['聂远', '李纯', '中泉英雄', '中野良子', '斯琴高娃']",剧情,2013-07-26(中国大陆),13683,117
1058,模特魅影,2.8,24381046,0.9996955705230927,['佟秀玄'],['佟秀玄'],"['倪慕斯', '杨骏', '唐宁', '李星海', '饶薇']",剧情,2013-07-26(中国大陆),75,108
1059,环太平洋,7.6,5323968,0.999985944385982,['吉尔莫·德尔·托罗'],"['特拉维斯·比彻姆', '吉尔莫·德尔·托罗']","['查理·汉纳姆', '菊地凛子', '伊德里斯·艾尔巴', '查理·戴', '朗·普尔曼']",动作,2013-07-31(中国大陆),75,131
1060,我爱灰太狼2,2.7,24325767,4.698516963819177e-05,['叶凯'],['黄伟健'],"['赵英俊', '王智', '蔡景森']",喜剧,2013-08-01(中国大陆),11593,88
1061,绑架大明星,2.8,10484009,0.9983572589580058,"['张加贝', '高奇']",['席琳'],"['陈晓东', '杜海涛', '许雅涵', '杨恭如', '邵美琪']",喜剧,2013-08-02(中国大陆),11593,108
1062,爱爱囧事,3.5,10781952,0.997769628820876,['关尔'],"['梁潇潇', '朱孛']","['赵奕欢', '王一', '莫熙儿', '董玉峰', '陈美行']",喜剧,2013-08-02(中国大陆),1661,97
1063,青春派,7.4,24735062,1.0,['刘杰'],"['刘杰', '高山', '朱珠', '田晓威']","['董子健', '秦海璐', '咏梅', '焦刚', '安悦溪']",剧情,2013-08-02(中国大陆),1661,91
1065,小时代2：青木时代,4.9,24721493,0.9590805828603612,['郭敬明'],['郭敬明'],"['杨幂', '柯震东', '郭采洁', '凤小岳', '郭碧婷']",剧情,2013-08-08(中国大陆),172,116
1066,一夜惊喜,5.5,16475702,0.9999999999999916,['金依萌'],['金依萌'],"['范冰冰', '李治廷', '吴佩慈', '蒋劲夫', '丹尼尔·海尼']",喜剧,2013-08-09(中国大陆),471,106
1067,玛德2号,4.4,20483435,0.5630894088272985,['朱家麟'],"['蔡怡芬', '朱家麟']","['黄晓明', '徐若瑄', '阿端', '杨幂', '曾志伟']",剧情,2013-08-09(中国大陆/台湾),471,86
1068,宫锁沉香,4.8,20378811,1.0,['潘安子'],['于正'],"['周冬雨', '陈晓', '朱梓骁', '赵丽颖', '包贝尔']",剧情,2013-08-13(中国大陆),25596,115
1069,小神来了,3.2,24706750,0.0019299000537951194,['杜鹏'],"['陈芷青', '张彦']","['钱枫', '邱启明', '天歌', '柳岩', '张一山']",喜剧,2013-08-15(中国大陆),25596,91
1070,激战,7.8,20388223,1.0,['林超贤'],"['吴炜伦', '冯志丰', '林超贤']","['张家辉', '彭于晏', '李馨巧', '梅婷', '李菲儿']",剧情,2013-08-16(中国大陆),55,121
1071,诡魇,2.8,24718898,0.6395132551131164,['车悦'],['车悦'],"['李欣聪', '裘斯', '周凯文', '汪永贵', '车悦']",悬疑,2013-08-16(中国大陆),55,90
1072,唇唇欲动,4.1,20398974,0.999999999999907,['苏伦'],['冀楚忱'],"['华少', '李媛', '陈一娜', '刘雪涛', '敬子辰']",喜剧,2013-08-16(中国大陆),641,90
1073,侏罗纪公园,8.0,1292523,1.0,['史蒂文·斯皮尔伯格'],"['迈克尔·克莱顿', '大卫·凯普']","['山姆·尼尔', '劳拉·邓恩', '杰夫·高布伦', '理查德·阿滕伯勒', '鲍勃·佩克']",科幻,2013-08-20(中国大陆 3D),641,127
1074,牛胆神偷,4.3,5256472,0.9999998431416826,['冯自立'],"['史梦甄', '冯自立']","['英达', '苗圃', '胡明', '颜丙燕', '李梦男']",喜剧,2013-08-22(中国大陆),14084,94
1075,怪兽大学,8.0,3789848,1.0,['丹·斯坎隆'],"['罗伯特·L·贝尔德', '丹尼尔·吉尔森', '丹·斯坎隆']","['比利·克里斯托', '约翰·古德曼', '史蒂夫·布西密', '海伦·米伦', '彼得·孙']",喜剧,2013-08-23(中国大陆),14084,104
1076,粉红女郎·爱人快跑,3.2,10355621,0.9999999999880216,['伍宗德'],['伍宗德'],"['阿雅', '张馨予', '刘凡菲', '黄一琳', '范逸臣']",喜剧,2013-08-23(中国大陆),3910,101
1077,摩登年代,5.3,23856234,0.9999999999999829,['邵晓黎'],"['杜鹏', '宁岱', '邵晓黎', '高巍']","['徐峥', '张子枫', '王宣予', '张颂文', '王太利']",剧情,2013-08-23(中国大陆),3910,96
1078,回到爱开始的地方,6.3,20378794,1.0,['林孝谦'],"['罗诗', '吕安弦', '林孝谦']","['周渝民', '刘诗诗', '周一围', '刘芸', '张复建']",剧情,2013-08-23(中国大陆),137,94
1079,来历不明,4.5,24872197,0.9999973921692491,['陈楚童'],['陈楚童'],"['陈楚童', '蒋梦婕', '王往', '高鑫', '缪婷茹']",科幻,2013-08-23(中国大陆),137,95
1080,隔窗有眼,3.8,10801279,0.9984383847931314,['刘奋斗'],['刘奋斗'],"['胡明', '乌达木', '小麦']",悬疑,2013-08-28(中国大陆),15967,95
1081,被偷走的那五年,5.8,20513059,0.9999999999999631,['黄真真'],"['黄真真', '侯颖桁', '郑善瑜', '杜光庭']","['白百何', '张孝全', '范玮琪', '安心亚', '伍思凯']",爱情,2013-08-29(中国大陆),15967,111
1082,海啸奇迹,7.5,4832825,1.0,['胡安·安东尼奥·巴亚纳'],"['塞尔希奥·G·桑切斯', 'María Belón']","['娜奥米·沃茨', '伊万·麦克格雷格', '汤姆·赫兰德', '萨缪尔·乔斯林', '奥克利·佩德加斯特']",剧情,2013-08-29(中国大陆),4233,113
1083,了不起的盖茨比,7.7,3364223,0.9999999999999973,['巴兹·鲁赫曼'],"['巴兹·鲁赫曼', '克雷格·皮尔斯', 'F·司各特·菲茨杰拉德']","['莱昂纳多·迪卡普里奥', '凯瑞·穆里根', '托比·马奎尔', '艾拉·菲舍尔', '乔尔·埃哲顿']",剧情,2013-08-30(中国大陆),4233,143
1086,疯狂的导演,3.2,24878198,0.9958968893729724,['宋阳'],"['冯丰', '刘骥']","['高天', '张殿伦', '刘桦', '徐帆', '王宝强']",喜剧,2013-08-30(中国大陆),820,92
1087,极乐空间,6.2,4116481,1.0,['尼尔·布洛姆坎普'],['尼尔·布洛姆坎普'],"['马特·达蒙', '朱迪·福斯特', '沙尔托·科普雷', '艾莉丝·布拉加', '迭戈·卢纳']",剧情,2013-09-05(中国大陆),820,109
1088,超级经纪人,4.8,20254219,0.9988278300282686,['冯志强'],"['冯志强', '陈庆嘉']","['蔡卓妍', '杜汶泽', '高云翔', '王祖蓝', '钟欣潼']",喜剧,2013-09-06(中国大陆),15396,99
1089,古镇凶灵之巫咒缠身,4.0,22010958,0.9999999983325418,['刘辉'],"['施一凡', '刘辉']","['徐海乔', '蒋松', '郝洋', '张兆北', '刘政']",惊悚,2013-09-06(中国大陆),15396,90
1090,花漾,5.7,7051294,4.4513985549388124e-05,['周美玲'],['周美玲'],"['陈意涵', '陈妍希', '言承旭', '郑元畅', '任达华']",剧情,2013-09-06(中国大陆),46346,96
1091,逆袭,7.6,1853176,0.9999999999933535,['扎克·施奈德'],"['扎克·施奈德', '库尔特·约恩斯塔德', 'Michael Gordon', '弗兰克·米勒', 'Lynn Varley']","['杰拉德·巴特勒', '文森特·里根', '琳娜·海蒂', '多米尼克·威斯特', '迈克尔·法斯宾德']",动作,2006-12-09(BNAT电影节),46346,117
1092,时光恋人,3.4,24381850,0.9999549091174949,['沈东'],"['沈东', '谷洋', '石明华', '沈怡']","['李小璐', '立威廉', '伊能静', '方中信', '廖京生']",剧情,2013-09-06(中国大陆),36978,89
1093,校车,2.8,20445145,0.9991381634342869,['于荣光'],['孙逊'],"['于荣光', '柯以敏', '张恩齐', '张新成', '李曼嘉']",剧情,2013-09-10(中国大陆),36978,93
1094,夏天的拉花,7.0,23384266,0.9999999999990239,['刘新'],"['刘新', '陈建忠']","['倪萍', '李宗翰', '高露', '牛骏峰']",剧情,2013-09-10(中国大陆),314,90
1095,4B青年之4楼B座,4.3,23042272,0.9999999999323952,['孙达'],['玫子'],"['付辛博', '彭宇', '蒲巴甲', '夏梓桐', '刘心悠']",喜剧,2013-09-10(中国大陆),314,92
1096,蓝精灵2,6.4,6870493,1.0,['拉加·高斯内尔'],"['J·大卫·斯提姆', '戴维·N·韦斯', '杰·舒瑞克', '大卫·隆恩', '凯瑞·柯克帕特里克']","['尼尔·帕特里克·哈里斯', '布莱丹·格里森', '汉克·阿扎利亚', '杰玛·梅斯', '凯蒂·派瑞']",喜剧,2013-09-12(中国大陆),256124,105
1097,全民目击,7.6,11510624,1.0,['非行'],['非行'],"['孙红雷', '余男', '郭富城', '邓家佳', '赵立新']",剧情,2013-09-13(中国大陆),256124,119
1098,穿越火线,6.7,10555084,0.999999999999994,['贾尼克·法伊济耶夫'],"['贾尼克·法伊济耶夫', '迈克尔·A·莱纳']","['斯维特兰娜·伊万诺娃', '弗拉季米尔·弗多维琴科夫', '尤里·库琴科', '马克西姆·马特维耶夫', '叶戈尔·别洛耶夫']",剧情,2013-09-13(中国大陆),2119,105
1099,我的母亲,8.5,1291937,0.9999999999895468,['佩德罗·阿莫多瓦'],['佩德罗·阿莫多瓦'],"['塞西莉亚·罗特', '玛丽萨·帕雷德斯', '坎德拉·佩尼亚', '安东尼亚·圣胡安', '佩内洛普·克鲁兹']",剧情,1999-04-08(西班牙首映),2119,101
1100,非常幸运,4.5,6984064,0.9999895548502791,['丹尼·高顿'],"['艾米·斯诺', '孟瑶', '黄海', '周隼']","['章子怡', '王力宏', '林心如', '姚晨', '蔡少芬']",喜剧,2013-09-17(中国大陆),109471,105
1101,落经山,3.4,20438458,0.9999999999999987,['冯小宁'],['冯小宁'],"['李正', '刘小微', '曾昂', '于山川', '冯冯']",剧情,2013-09-17(中国大陆),109471,92
1102,一座城池,5.3,11594933,0.9999999999999991,['孙渤涵'],['孙渤涵'],"['房祖名', '王太利', '黄瀞怡', '谢芳', '李长江']",剧情,2013-09-18(中国大陆),7487,98
1103,极速蜗牛,7.1,6070226,0.9999999999999967,['大卫·索伦'],"['达伦·莱姆克', '罗伯特·D·西格尔']","['瑞恩·雷诺兹', '保罗·吉亚玛提', '迈克尔·佩纳', '路易斯·古兹曼', '比尔·哈德尔']",喜剧,2013-09-18(中国大陆),7487,96
1104,爱别离,4.9,21264285,0.9999999999969662,['吴林'],['杨晨'],"['张檬', '黄阅', '王盈凯', '卓予童', '缪婷茹']",剧情,2013-09-18(中国大陆),188,95
1105,帝国秘符,2.9,6999256,0.9999855502052345,['李作楠'],['虞军豪'],"['潘粤明', '伊能静', '胡可', '侯勇']",动作,2013-09-18(中国大陆),188,93
1106,团圆,7.6,4284085,1.0,['王全安'],"['金娜', '王全安']","['卢燕', '凌峰', '徐才根', '马晓晴', '莫小棋']",剧情,2013-09-19(中国大陆),44,97
1107,5月天诺亚方舟,8.2,24891524,0.9851303903869382,['刘名峰'],"['陈信宏', '黄中平']","['陈信宏', '刘冠佑', '言承旭', '林依晨', '林晖闵']",剧情,2013-09-19(中国大陆),44,114
1109,就爱吧之回家,8.6,26393561,1.0,['卡比尔·汗'],"['卡比尔·汗', '维杰耶德拉·普拉萨德']","['萨尔曼·汗', '哈莎莉·马洛特拉', '卡琳娜·卡普尔', '纳瓦祖丁·席迪圭', '欧姆·普瑞']",剧情,2018-03-02(中国大陆),20340,159
1110,金刚王·死亡救赎,5.3,19975090,1.0,['罗永昌'],"['杨真鉴', '曲瓅男']","['释彦能', '刘承俊', '张雅玫', '南贤俊', '姜宝成']",剧情,2013-09-24(中国大陆),114815,115
1112,乔布斯,7.2,25850443,1.0,['丹尼·博伊尔'],"['艾伦·索金', '沃尔特·伊萨克森']","['迈克尔·法斯宾德', '凯特·温丝莱特', '塞斯·罗根', '杰夫·丹尼尔斯', '迈克尔·斯图巴']",剧情,2015-10-23(美国),20045,122
1113,白狐,3.2,20515018,0.9915386312904675,['牛朝阳'],['牛朝阳'],"['钟欣潼', '张智霖', '惠英红', '高虎', '游本昌']",动作,2013-09-28(中国大陆),20045,135
1114,狄仁杰之神都龙王,6.5,5996801,1.0,['徐克'],"['张家鲁', '徐克', '陈国富']","['赵又廷', '冯绍峰', '林更新', '金汎', '杨颖']",动作,2013-09-28(中国大陆),111888,133
1115,81号农场之保卫麦咭,5.1,24852755,0.7779213871606564,['徐克'],['顾虓'],[],喜剧,2013-09-28(中国大陆),111888,75
1116,一路顺疯,5.2,20452308,0.9902053389689447,['叶伟民'],"['文隽', '杨梅媛', '石明华', '陈思诚']","['陈思诚', '包贝尔', '蒋梦婕', '鲍起静', '刘桦']",喜剧,2013-09-29(中国大陆),30073,95
1117,蝙蝠别墅,2.5,11445635,0.9976987447176218,['黄明升'],['李亮文'],"['武艺', '邓紫衣', '段黄巍', '贺贤威', '罗家英']",悬疑,2013-09-30(中国大陆),30073,90
1118,神奇,3.2,5044748,0.30063749403625395,['胡雪桦'],"['曾瑾昌', '胡雪桦', '李海蜀', '秦溱', '黄斯丝']","['黄晓明', '郭采洁', '金雅中', '冯德伦', '埃里克·马比斯']",剧情,2013-09-30(中国大陆),513864,110
1119,逃出生天,6.7,10763157,0.9999999995908972,"['彭发', '彭顺']","['司徒锦源', '邓力奇', '吴孟璋']","['古天乐', '刘青云', '陈思诚', '李心洁', '李馨巧']",剧情,2013-09-30(中国大陆),513864,107
1120,盗剑72小时,3.7,25719521,0.9986024666497626,['徐捷'],"['徐伊丽', '陈曦']","['许还山', '叶鹏', '周平', '杨清', '董洋']",喜剧,2013-09-30(中国大陆),815,90
1121,门巴将军,5.9,24860303,0.9999999994623954,['马会雷'],"['卫晋', '秦飞']","['刘之冰', '王静', '许媛媛', '洛桑群培', '黑雯丽']",剧情,2013-10-01(中国大陆),815,100
1123,独行侠,7.0,3024838,0.9999999999999756,['戈尔·维宾斯基'],"['贾斯汀·海瑟', '泰德·艾略特', '特里·鲁西奥']","['约翰尼·德普', '艾米·汉莫', '海伦娜·伯翰·卡特', '巴里·佩珀', '威廉·菲德内尔']",动作,2013-10-05(中国大陆),6113,149
1124,漂,9.2,1300267,0.9999530460342204,"['维克多·弗莱明', '乔治·库克', '山姆·伍德']","['玛格丽特·米歇尔', '西德尼·霍华德', '奥利弗·H·P·加勒特', '本·赫克特', '乔·斯沃林', '约翰·范·德鲁登']","['费雯·丽', '克拉克·盖博', '奥利维娅·德哈维兰', '托马斯·米切尔', '芭芭拉·欧内尔']",剧情,1939-12-15(亚特兰大首映),363,238
1126,候鸟,8.6,1297622,1.0,['多罗塔·肯杰扎夫斯卡'],['多罗塔·肯杰扎夫斯卡'],"['Karolina Ostrozna', 'Kasia Szczepanik']",剧情,1994-09-12,4262,66
1127,救赎,8.2,1950148,1.0,['乔·赖特'],"['克里斯托弗·汉普顿', '伊恩·麦克尤恩']","['詹姆斯·麦卡沃伊', '西尔莎·罗南', '凯拉·奈特莉', '本尼迪克特·康伯巴奇', '布兰达·布莱斯']",剧情,2008-02-22(中国大陆),4262,123
1128,边境少女,6.9,20501177,1.0,['陈富'],[],[],纪录片,2012(中国大陆),55960,45
1129,妈妈的时间,8.6,26306674,0.9999898724774858,['NHK'],['NHK'],['铃木杏'],纪录片,2014-12-19(日本),55960,25
1130,禁忌游戏之迷藏,3.3,11627065,0.0036846905269879437,['宋胤熹'],['胡小帅'],"['宗峰岩', '王海祥', '念贤儿', '于佳琪', '林诗枝']",惊悚,2013-10-11(中国大陆),3324,100
1131,现代爱情启示录,8.3,1292260,0.9999999999782507,['弗朗西斯·福特·科波拉'],"['约翰·米利厄斯', '弗朗西斯·福特·科波拉', '迈克尔·海尔', '约瑟夫·康拉德']","['马龙·白兰度', '马丁·辛', '罗伯特·杜瓦尔', '弗雷德里克·福瑞斯特', '山姆·伯顿斯']",剧情,1979-05-19(戛纳电影节),3324,147
1132,江湖,6.9,1308850,0.9999938773857739,['黄精甫'],"['杜致朗', '黄精甫']","['刘德华', '张学友', '陈冠希', '余文乐', '林苑']",剧情,2004-05-26(香港),63274,85
1133,金刚狼2,6.2,3718424,0.9999999999829996,['詹姆斯·曼高德'],"['马克·鲍姆贝克', '斯科特·弗兰克']","['休·杰克曼', '冈本多绪', '福岛莉拉', '真田广之', '斯维特拉纳·库德钦科娃']",动作,2013-10-17(中国大陆),63274,126
1134,我要快乐,7.3,21815004,1.0,['弗朗索瓦·欧容'],['弗朗索瓦·欧容'],"['玛丽恩·瓦科特', '热拉尔丁娜·帕亚', '弗雷德里克·皮耶罗', '方丹·拉瓦特', '约翰·雷森']",剧情,2013-08-21(法国),113933,95
1135,美姐,7.8,10833919,1.0,['郝杰'],"['郝杰', '葛夏']","['叶兰', '冯四', '葛夏', '冯云', '李玉琴']",剧情,2013-10-18(中国大陆),113933,91
1136,背水一战,7.5,1401524,0.9999981116457516,['布莱特·拉特纳'],"['西蒙·金伯格', 'Zak Penn']","['休·杰克曼', '哈莉·贝瑞', '伊恩·麦克莱恩', '帕特里克·斯图尔特', '法米克·詹森']",动作,2006-09-08(中国大陆),13591,104
1137,大明劫,7.8,11627068,1.0,['王竞'],"['谢晓东', '周荣扬']","['冯远征', '戴立忍', '冯波', '杨旸', '钱学格']",剧情,2013-10-25(中国大陆),13591,109
1138,我是球迷,7.1,25757137,0.8935789377712345,['张晓颖'],"['张晓颖', '毛小玉']","['秦汉擂', '杜安琪']",剧情,2013-10-29,48197,11
1139,爱拼北京,4.4,21319320,0.7902353368964203,['康博'],['文霞'],"['杨菲洋', '季晨', '赵柯', '李九霄', '贾乃亮']",爱情,2013-10-29(中国大陆),48197,93
