,name,rating,id,sentiment,director,scriptwriter,starring,genre,total_people,running_time,year,month,day,a_number,a_comment,a_forward,a_like,b_number,b_comment,b_forward,b_like
1134,博物馆奇妙夜3,7.0,21349734,1.0,['肖恩·利维'],"['大卫·盖恩', '迈克尔·汉德尔曼', '马克·弗里德曼', '托马斯·列农', '罗伯特·本·加兰特']","['本·斯蒂勒', '罗宾·威廉姆斯', '欧文·威尔逊', '史蒂夫·库根', '瑞奇·热维斯']",喜剧,379874,98,2015,01,04,889.0,40623.0,44162.0,97097.0,-3.0,3446.0,5695.0,17537.0
1135,重返20岁,7.2,25870084,1.0,['陈正道'],"['林小革', '任鹏', '申东益', '洪允贞', '董熹璇', '黄东赫']","['杨子姗', '归亚蕾', '陈柏霖', '鹿晗', '王德顺']",喜剧,14407,131,2015,01,08,813.0,11729.0,567.0,6550.0,-563.0,0.0,0.0,0.0
1136,安妮：纽约奇缘,6.3,6873740,1.0,['威尔·古勒'],"['威尔·古勒', '艾莲·布洛什·麦肯纳', '托马斯·米汉', '哈罗德·格雷']","['杰米·福克斯', '奎文赞妮·瓦利斯', '萝丝·拜恩', '鲍比·坎纳瓦尔', '阿德沃尔·阿吉纽依-艾格拜吉']",剧情,14407,118,2015,01,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,亡命地中海,5.9,10461681,1.0,['霍辛·阿米尼'],"['霍辛·阿米尼', '派翠西亚·海史密斯']","['维果·莫腾森', '克斯汀·邓斯特', '奥斯卡·伊萨克', '黛西·贝文', '大卫·沃肖夫斯基']",惊悚,1608,96,2015,01,10,632.0,14614.0,343599.0,191545.0,-323.0,-4208.0,-317830.0,-46041.0
1138,第七子：降魔之战,5.0,2325873,1.0,['谢尔盖·波德罗夫'],"['查尔斯·里维特', '斯蒂文·奈特', '麦特‧格林伯格', '约瑟夫·德拉尼']","['杰夫·布里吉斯', '本·巴恩斯', '朱丽安·摩尔', '基特·哈灵顿', '艾丽西亚·维坎德']",奇幻,1608,103,2015,01,16,809.0,7117.0,8819.0,24202.0,-581.0,-3592.0,-4417.0,-12920.0
1139,谍·莲花,3.1,26087446,0.9939779897651604,['朱青阳'],"['梁振华', '贾长安']","['鲁诺', '潘阳', '高丽雯', '陈佩斯', '朱时茂']",剧情,9980,90,2015,01,16,5.0,69.0,122.0,164.0,-1.0,-1.0,-14.0,0.0
1140,黄金福将,3.2,25934578,0.9999954193492778,['王伟'],"['王雨萌', '杨海涛']","['李承炫', '张蓝心', '刘桦', '胡夏', '张一山']",喜剧,9980,90,2015,01,23,47.0,751.0,17689.0,614.0,-26.0,-274.0,-288.0,-321.0
1141,味道中国,6.7,26291971,0.9993674242511712,"['黄瀛灏', '张伟', '王冰', '金莹']",['金莹'],"['仰振华', '陈汉宗', '陈君凡', '毛协俊', '游强']",纪录片,27102,86,2015,01,23,936.0,1306.0,1835.0,7925.0,2.0,0.0,0.0,0.0
1142,奔驰的大葱,3.3,26297576,0.0007727269167698836,['郭明尔'],['赵军'],"['周德华', '韩雪薇', '董立范', '张宇菲', '吕洋']",喜剧,27102,90,2015,01,27,698.0,7084.0,11476.0,30063.0,-352.0,-2540.0,-5654.0,-10908.0
1143,坚不可摧,6.8,10548265,1.0,['安吉丽娜·朱莉'],"['乔尔·科恩', '伊桑·科恩', '理查德·拉·格拉文斯', '威廉姆·尼克尔森', '劳拉·希伦布兰德']","['杰克·奥康奈尔', '多姆纳尔·格里森', '加内特·赫德兰', '杰·科特尼', '石原贵雅']",剧情,225,138,2015,01,30,414.0,13737.0,10227.0,64893.0,-206.0,0.0,0.0,0.0
1144,时光大战,3.2,26285355,0.6790571504862993,['李长欣'],['李长欣'],"['刘萌萌', '李宁', '康恩赫', '张炜迅', '罗光敏']",动作,225,90,2015,01,30,817.0,579.0,1046.0,1655.0,-275.0,0.0,0.0,0.0
1145,宝贝，对不起,4.3,25955554,0.99911768464864,"['潘礼平', '杜林', '刘可', '李锐', '王骏']","['刘沈', '钟杰', '邱刚', '黄雨欣', '晏冰佳', '田宏芳']","['王艳', '王泓钦', '马景涛', '马世天', '邵兵']",家庭,164,90,2015,01,31,88.0,2582.0,1645.0,32366.0,-69.0,-1753.0,-1289.0,-23687.0
1146,一路惊喜,5.0,25880244,1.0,"['金依萌', '潘安子', '章家瑞', '宋迪']","['金依萌', '张艺凡']","['郭采洁', '萧敬腾', '赵丽颖', '凤小岳', '夏雨']",喜剧,164,120,2015,02,06,95.0,1181.0,2210.0,4959.0,-76.0,-275.0,-839.0,-1870.0
1147,有种你爱我,4.7,24743712,1.0,['李欣蔓'],"['李欣蔓', '张耀之']","['江一燕', '郑恺', '于笑', '于嘉萌', '常方源']",喜剧,192,105,2015,02,06,41.0,2909.0,4497.0,2041.0,-18.0,-282.0,591.0,2503.0
1148,神探驾到,8.3,25955491,1.0,['艾斯林·沃什'],"['约翰·博因顿·普里斯特利', '海伦·埃德蒙森']","['大卫·休里斯', '米兰达·理查森', '苏菲·兰朵', '肯·斯托特', '芬恩·科尔']",剧情,192,87,2015,09,13,907.0,9051.0,35342.0,26703.0,-1.0,0.0,0.0,0.0
1149,饥饿游戏3：嘲笑鸟（上）,5.8,6533054,0.9999999419366918,['弗朗西斯·劳伦斯'],"['丹尼·斯特朗', '彼得·克莱格']","['詹妮弗·劳伦斯', '乔什·哈切森', '利亚姆·海姆斯沃斯', '伍迪·哈里森', '唐纳德·萨瑟兰']",动作,174,123,2015,02,08,808.0,48914.0,310653.0,632544.0,-566.0,-44390.0,-307895.0,-622693.0
1150,深海挑战,8.3,20270795,1.0,"['约翰·布鲁诺', '雷蒙德·昆特', '安德鲁·韦特']",['约翰·加文'],"['詹姆斯·卡梅隆', '弗兰克·洛蒂托', '拉克兰·伍兹', '保罗·亨利']",纪录片,174,90,2015,02,12,813.0,16818.0,11011.0,244621.0,-416.0,-5313.0,-5878.0,-120087.0
1151,甜蜜蜜,8.8,1305164,1.0,['陈可辛'],['岸西'],"['黎明', '张曼玉', '杨恭如', '曾志伟', '杜可风']",剧情,136346,118,2015,02,13,443.0,22729.0,41050.0,162695.0,-63.0,-9915.0,-18267.0,-47381.0
1152,爸爸的假期,4.0,25908302,0.02631461512372668,['王岳伦'],"['王岳伦', '赵凌芳', '右耳', '康晓熙', '刘十六']","['郭涛', '林志颖', '张亮', '王岳伦', '田亮']",喜剧,136346,108,2015,02,19,816.0,108464.0,401346.0,1178885.0,-145.0,-55022.0,-331641.0,-597906.0
1153,新年来啦之大闹除夕,3.3,26322813,0.0006280472180864027,"['于明亮', '杨晓君', '梁董龙']","['刘江妹', '于明亮', '李晓娟', '赵龙军', '卢倩']","['赵舒婷', '付洁', '易小寅', '陈昭', '梁晓强']",动画,2676,80,2015,02,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,钟馗伏魔：雪妖魔灵,4.2,25713420,0.932745230597746,"['鲍德熹', '赵天宇']","['赵天宇', '秦溱', '沈诗棋', '李洁', '金镭', '张唤唤']","['陈坤', '李冰冰', '赵文瑄', '杨子姗', '包贝尔']",动作,2676,118,2015,02,19,90.0,2743.0,7507.0,16864.0,-8.0,-168.0,-637.0,-5655.0
1155,兔侠之青黎传说,6.3,25918723,0.9999998961222426,"['马元', '董大可']","['董大可', '于飞', '杨凯麟']","['黄磊', '杨子姗', '何伟', '王劲松', '王玥波']",动作,4422,90,2015,02,21,872.0,25054.0,33643.0,148980.0,-2.0,725.0,492.0,7437.0
1156,吉星高照2015,3.1,26301735,0.9999999999550602,['晴朗'],"['陈志恒', '彭艳雯']","['曾志伟', '王祖蓝', '陈嘉桦', '陈静', '温超']",喜剧,341,86,2015,03,01,803.0,7992.0,6584.0,91841.0,-622.0,-2652.0,-2596.0,-57954.0
1157,将错就错,3.8,25899616,0.4834795191121113,['王宁'],['王宁'],"['小沈阳', '田亮', '陈小春', '熊黛林', '李诚儒']",喜剧,341,92,2015,03,05,817.0,34855.0,169759.0,104869.0,-287.0,-13375.0,-23015.0,-28519.0
1158,大喜临门,5.3,26280561,0.9999999999933558,['黄朝亮'],"['李惠娟', '周元姣', '黄朝亮']","['猪哥亮', '林心如', '李东学', '寇世勋', '林美秀']",喜剧,91923,104,2015,03,06,853.0,2257.0,158400.0,15654.0,-215.0,0.0,0.0,0.0
1159,北京纽约,4.2,24743709,0.9999999998630876,['李晓雨'],['李晓雨'],"['林志玲', '刘烨', '理查德·德克勒克', '江疏影', '王骁']",剧情,91923,107,2015,03,06,10.0,308.0,572.0,418.0,-4.0,-200.0,-394.0,-223.0
1160,母亲的梦想,6.9,25806958,0.9999999999336886,['胡大中'],"['疏疏', '曲江涛', '胡宪忠']","['王丽媛', '胡大中', '赵铁人', '邵峰', '曲海峰']",剧情,86,99,2015,03,08,804.0,24903.0,160383.0,160068.0,-488.0,-19026.0,-133018.0,-141789.0
1161,灰姑娘,6.7,6875263,0.9999999998718434,['肯尼思·布拉纳'],['克里斯·韦兹'],"['莉莉·詹姆斯', '理查德·麦登', '凯特·布兰切特', '海莉·阿特维尔', '海伦娜·伯翰·卡特']",爱情,86,106,2015,03,13,847.0,760.0,939.0,2556.0,-5.0,0.0,0.0,0.0
1162,扑通扑通我的人生,7.1,25747028,0.9999999998560094,['李在容'],"['崔民硕', '李在容', '吴晓珍']","['宋慧乔', '姜栋元', '曹成穆', '白日燮', '许俊硕']",剧情,54,117,2015,03,13,126876.0,1080.0,2927.0,13939.0,-7.0,0.0,0.0,0.0
1163,蚀之怀朴抱素,7.0,26291399,1.0,['郑大圣'],['茅盾'],"['纪宁', '啜妮']",剧情,54,93,2015,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,失孤,6.4,25835293,1.0,['彭三源'],['彭三源'],"['刘德华', '井柏然', '吴君如', '梁家辉', '倪景阳']",剧情,326153,108,2015,03,20,8.0,296.0,581.0,449.0,-6.0,-290.0,-512.0,-352.0
1165,璀璨的婚礼,2.6,26336350,0.8041414171123198,['原野'],"['柴盛怀', '廖士元']","['嘉男海林', '郑佩佩', '唐士艳', '李凤鸣', '肖宗灵']",喜剧,326153,89,2015,03,24,830.0,42195.0,57286.0,352621.0,-6.0,-35908.0,-50350.0,-319405.0
1166,王牌特工：特工学院,8.4,24405378,0.999999999994316,['马修·沃恩'],"['简·古德曼', '马修·沃恩', '马克·米勒', '戴夫·吉布森']","['塔伦·埃格顿', '科林·费尔斯', '塞缪尔·杰克逊', '迈克尔·凯恩', '马克·斯特朗']",喜剧,209,125,2015,03,27,189.0,1793.0,7020.0,22478.0,-95.0,223.0,-3899.0,-12643.0
1167,第七谎言,4.1,25870074,0.9999999037264004,['孔令政'],['孔令政'],"['郑中基', '何超仪', '罗仲谦', '曾珮瑜', '许绍雄']",悬疑,209,90,2015,03,27,12.0,1161.0,2342.0,1607.0,-10.0,-346.0,-551.0,-1082.0
1168,战狼,7.3,26363254,0.9999999995277749,['吴京'],"['吴京', '董群', '刘毅']","['吴京', '弗兰克·格里罗', '吴刚', '张翰', '卢靖姗']",动作,742,123,2017,07,27,846.0,27509.0,22602.0,102173.0,-18.0,-8512.0,-16561.0,-57489.0
1169,三更车库,3.3,20513060,0.9999896447843242,['周耀武'],['周耀武'],"['方力申', '尹素怡', '林家栋', '谢君豪', '白茹']",悬疑,742,86,2015,04,03,50.0,969.0,1077.0,2265.0,-29.0,1719.0,1748.0,-97.0
1170,无敌小飞猪,2.9,25769893,0.0009915966420213085,['宋占涛'],['姚宾宾'],"['张立威', '张植绿', '徐少强', '卡特琳娜·莫里诺', '范子轩']",动画,2607,93,2015,04,03,42.0,1272.0,2969.0,938.0,-29.0,4.0,2645.0,-585.0
1171,公路美人,4.4,26337830,0.9999999999999754,"['非可', '周看']","['周看', '非可']","['齐溪', '张隽溢', '宋宁峰', '尕让卓玛', '于荣光']",剧情,2607,105,2015,04,03,901.0,213815.0,486091.0,1225027.0,-12.0,0.0,0.0,0.0
1172,踏血寻梅,7.4,25966085,0.9999999999993512,['翁子光'],['翁子光'],"['郭富城', '春夏', '白只', '谭耀文', '金燕玲']",剧情,3565,120,2015,12,03,871.0,9048.0,95495.0,36381.0,2.0,0.0,0.0,0.0
1174,速度与激情7,8.3,23761370,0.9918262741025442,['温子仁'],"['克里斯·摩根', '盖瑞·斯科特·汤普森']","['范·迪塞尔', '保罗·沃克', '杰森·斯坦森', '米歇尔·罗德里格兹', '乔丹娜·布鲁斯特']",动作,114,137,2015,04,12,30.0,1323.0,3412.0,2613.0,-14.0,-136.0,0.0,-73.0
1176,万物生长,5.8,25872931,1.0,['李玉'],"['李玉', '魏君子', '许少飞', '冯唐']","['范冰冰', '韩庚', '齐溪', '沈婷婷', '沙溢']",喜剧,2423,105,2015,04,17,827.0,9517.0,16636.0,81166.0,-395.0,0.0,0.0,0.0
1177,点对点,6.8,25724870,0.9999999999999676,['黄浩然'],['黄浩然'],"['陈豪', '蒙亭宜', '林子聪', '邵仲衡', '张雪芹']",剧情,2423,89,2014,10,30,889.0,65777.0,216517.0,66650.0,-2.0,0.0,0.0,0.0
1178,十万伙急,5.2,25806698,0.9999999999999996,['查慕春'],['查慕春'],"['陈翔', '英达', '戴立忍', '黄秋生', '蕙子']",喜剧,7487,100,2015,01,29,149.0,2794.0,4390.0,11029.0,-89.0,-623.0,-1104.0,-2308.0
1179,疯狂外星人,7.3,10827341,0.9999999999792276,['蒂姆·约翰逊'],"['汤姆·J·阿瑟尔', '马特·恩贝尔', '亚当·雷克斯']","['吉姆·帕森斯', '蕾哈娜', '史蒂夫·马丁', '詹妮弗·洛佩兹', '马特·琼斯']",喜剧,7487,94,2015,04,24,365.0,6131.0,6981.0,21281.0,-209.0,-5398.0,-5379.0,-12929.0
1180,阳光总在风雨后,3.0,6893726,0.999557646451422,['武洪武'],"['韩志', '郑立', '武洪武']","['赵毅', '邹培', '胡明', '李小萌']",剧情,63813,89,2015,04,28,800.0,1265.0,5670.0,4738.0,-446.0,177.0,-4054.0,1753.0
1181,赤道,6.0,24987018,0.9999999999999992,"['梁乐民', '陆剑青']","['梁乐民', '陆剑青']","['张学友', '张家辉', '余文乐', '王学圻', '文咏珊']",剧情,63813,119,2015,04,30,712.0,6252.0,8414.0,15532.0,-550.0,-5464.0,-6589.0,-11654.0
1182,爱我就陪我看电影,3.5,26200627,0.9999999999327888,['牛朝阳'],"['牛朝阳', '黄炎', '杨宁', '张兴杰', '杨帆', '王海兰']","['吴镇宇', '余男', '金汎', '古力娜扎', '任达华']",喜剧,235137,90,2015,04,30,873.0,108144.0,1009159.0,205574.0,-134.0,0.0,0.0,0.0
1183,踏雪寻梅,7.0,25766532,0.9999978285696336,['余积廉'],"['余积廉', '蒋雪梅']","['余积廉', '蒋雪梅']",动作,40168,94,2015,05,01,94.0,4167.0,3556.0,3664.0,-14.0,-1238.0,63.0,-730.0
1184,超能查派,7.2,6846893,1.0,['尼尔·布洛姆坎普'],"['尼尔·布洛姆坎普', '特丽·塔歇尔']","['休·杰克曼', '西格妮·韦弗', '沙尔托·科普雷', '戴夫·帕特尔', '忍者']",动作,40168,119,2015,05,08,197.0,870.0,1224.0,3031.0,-45.0,0.0,0.0,0.0
1185,分手，不分手,2.9,26005640,0.4900395682176861,['杨小欣'],['杨小欣'],"['应媛', '于佳', '黄君君', '张天野', '金洛伊']",爱情,7455,90,2015,05,08,10.0,914.0,2957.0,830.0,-9.0,-793.0,-1031.0,-712.0
1186,夺命旅行,3.3,24737155,0.9999977236660405,['邓衍成'],['畅游'],"['品冠', '曾泳醍', '韩宝凛', '陈峰', '罗家英']",惊悚,7455,87,2015,05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,旋风九日,7.5,25972353,1.0,['傅红星'],['傅红星'],"['邓小平', '吉米·卡特', '亨利·基辛格', '兹比格涅夫·布热津斯基', '萨日娜']",纪录片,5217,94,2015,05,15,925.0,4767.0,26341.0,41840.0,-4.0,0.0,0.0,0.0
1188,岸边之旅,6.5,25851628,0.9999999798977636,['黑泽清'],"['汤本香树实', '宇治田隆史', '黑泽清']","['深津绘里', '浅野忠信', '小松政夫', '苍井优', '高桥洋']",剧情,5217,128,2015,05,17,111.0,4160.0,2614.0,62347.0,-34.0,0.0,0.0,0.0
1189,哺乳期的女人,6.0,19971593,1.0,"['杨亚洲', '杨博']","['刘彦武', '毕飞宇']","['余男', '陶泽如', '林浩', '邬君梅']",剧情,8359,91,2015,05,22,803.0,275325.0,1218368.0,1800591.0,-655.0,-235404.0,-1120899.0,-1464704.0
1190,阿里巴巴大盗奇兵,2.5,26323678,0.44499449759536996,['郑成峰'],"['郑成峰', '李晓', '于昂', '刘飞']","['叶芳', '丁妍', '张洋', '吴瑞', '仰洋']",喜剧,8359,80,2015,05,23,879.0,16051.0,11217.0,149156.0,0.0,-45.0,-16.0,-112.0
1191,屠魔战士,5.2,3680627,0.9999999999999998,['斯图尔特·贝亚蒂耶'],"['斯图尔特·贝亚蒂耶', '凯文·格雷维奥斯', '玛丽·雪莱']","['艾伦·艾克哈特', '伊冯娜·斯特拉霍夫斯基', '米兰达·奥图', '比尔·奈伊', '杰·科特尼']",动作,37611,92,2015,05,26,130.0,30171.0,153645.0,68198.0,-102.0,-26342.0,-150271.0,-60051.0
1192,妈咪侠,6.0,25932073,0.9999970779096709,['高志森'],"['高志森', '钟燕诗']","['冯宝宝', '曾江', '邵音音', '蔡瀚亿', '王澜霏']",喜剧,37611,96,2015,05,29,159.0,6175.0,8347.0,106566.0,-111.0,-3691.0,-1239.0,-75768.0
1193,天亮·分手,2.7,26378829,0.032836140120557245,['李凯'],['尹航'],"['陈晓东', '尹航', '安钧璨', '黎娟', '罗艳']",剧情,46318,90,2015,05,29,147.0,7478.0,9033.0,48282.0,-59.0,-1309.0,-2934.0,-2590.0
1194,搏击迷城,3.9,25896040,0.9999974540797488,['陈丽英'],"['陈丽英', '林纪陶']","['陈伟霆', '赵柯', '李菲儿', '渡边奈绪子', '斯琴高娃']",动作,46318,98,2015,06,05,804.0,58708.0,148743.0,269216.0,-559.0,-40798.0,-106462.0,-232663.0
1196,侏罗纪世界,7.6,10440138,1.0,['科林·特雷沃罗'],"['里克·杰法', '阿曼达·斯尔沃', '德里克·康纳利', '科林·特雷沃罗', '迈克尔·克莱顿']","['克里斯·帕拉特', '布莱丝·达拉斯·霍华德', '文森特·多诺费奥', '泰·辛普金斯', '尼克·罗宾森']",动作,8069,124,2015,06,10,50.0,4718.0,12725.0,6310.0,-29.0,-476.0,-2049.0,-3242.0
1197,我是谁2015,8.0,25932086,1.0,['巴伦·博·欧达尔'],"['巴伦·博·欧达尔', '扬特耶·弗里泽']","['汤姆·希林', '埃利亚斯·穆巴里克', '沃坦·维尔克·默林', '汉娜·赫茨施普龙', '崔娜·蒂虹']",悬疑,222852,102,2014,09,25,876.0,62520.0,278910.0,255121.0,-6.0,68513.0,54227.0,165559.0
1198,杀破狼2,7.3,23788440,1.0,['郑保瑞'],"['黄英', '梁礼彦']","['吴京', '托尼·贾', '张晋', '任达华', '卢惠光']",剧情,222852,120,2015,06,18,18.0,3426.0,4583.0,2327.0,-2.0,-9.0,-1202.0,-1.0
1199,我的男友和狗,5.7,24851526,0.999999999994602,['陈慧翎'],"['叶\u200b乃\u200b菁\u200b', '原田舞叶']","['张钧甯', '何润东', '赖佩霞', '丁春诚', '薛仕凌']",爱情,8641,94,2015,06,19,893.0,3975.0,21291.0,12480.0,-4.0,0.0,0.0,0.0
1200,少年班,5.7,26219652,1.0,['肖洋'],"['张冀', '肖洋']","['孙红雷', '周冬雨', '董子健', '王栎鑫', '柳希龙']",剧情,8641,106,2015,06,19,718.0,7194.0,10836.0,19839.0,-276.0,-3630.0,-8229.0,-8610.0
1201,约定倒计时,5.3,26365374,0.001466277317683784,['谢升皓'],['曾丹'],"['张智尧', '倪景阳', '乔杉', '汤镇宗', '王奕']",喜剧,808,92,2015,06,25,629.0,18135.0,17395.0,169013.0,-504.0,-12343.0,-7812.0,-119794.0
1202,听说,8.1,3824672,0.9999999999152952,['郑芬芬'],['郑芬芬'],"['彭于晏', '陈意涵', '陈妍希', '罗北安', '林美秀']",剧情,2075,107,2015,06,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,再次出发之纽约遇见你,8.5,6874403,1.0,['约翰·卡尼'],['约翰·卡尼'],"['凯拉·奈特莉', '马克·鲁弗洛', '亚当·莱文', '詹姆斯·柯登', '海莉·斯坦菲尔德']",喜剧,2075,104,2015,06,26,817.0,44415.0,106098.0,106612.0,-6.0,0.0,0.0,0.0
1204,无法证明,4.4,25890936,0.14211007431045708,['李萍萍'],"['朱晓华', '郑十凝']","['买红妹', '朱永棠', '高珑珂', '刘笑', '张齐英']",悬疑,17945,90,2015,06,26,879.0,6018.0,25582.0,23056.0,-244.0,-2944.0,-9141.0,-5219.0
1205,对风说爱你,6.5,25830802,1.0,['王童'],"['郭筝', '李佳颖', '林智祥', '吴境']","['杨祐宁', '郭采洁', '郭碧婷', '胡宇威', '柯佳嬿']",剧情,17945,126,2015,06,26,658.0,3249.0,8139.0,20238.0,-361.0,0.0,0.0,0.0
1206,恋爱排班表,4.4,26382849,0.9996378454746384,['丁乃筝'],['丁乃筝'],"['许晴', '车晓', '华少', '陈武康', '屈中恒']",喜剧,1903,90,2015,06,26,56.0,15157.0,27374.0,62081.0,-43.0,-7039.0,-24063.0,-58335.0
1207,小猪班纳大电影之梦想大“帽”险,3.1,26392182,0.9980038157976912,"['张明', '翁朝晖']","['王丹', '林剑锋', '柳青华']","['范楚绒', '胡谦', '符冲', '王燕华', '罗玉婷']",动画,1903,90,2015,06,27,891.0,11952.0,44954.0,111918.0,3.0,-2111.0,-8872.0,-31406.0
1208,罪恶赎金,5.4,3439317,0.9999999990181024,['亨里克·鲁本·甘茨'],"['凯利·玛斯特森', '马库斯·萨基']","['詹姆斯·弗兰科', '凯特·哈德森', '奥玛·希', '汤姆·威尔金森', '安娜·弗莱尔']",动作,18580,88,2015,07,03,909.0,2412.0,3576.0,11366.0,0.0,0.0,0.0,0.0
1209,我是路人甲,7.2,25746375,1.0,['尔冬升'],['尔冬升'],"['万国鹏', '王婷', '沈凯', '徐小琴', '林晨']",剧情,18580,134,2015,07,03,146.0,1296.0,6989.0,5941.0,-83.0,209.0,-232.0,267.0
1210,张震讲故事之鬼迷心窍,3.2,26384363,0.2689097172874333,['徐正超'],['徐正超'],"['张翰', '张俪', '李心艾', '张皓然', '朱晓辉']",悬疑,718,87,2015,07,03,772.0,1289.0,2601.0,3342.0,-350.0,0.0,0.0,0.0
1211,汽车人总动员,2.3,26416155,0.9802803691382536,['卓建荣'],"['吴伟', '陈加兴']","['刘馨萱', '沈桦', '袁文革', '胡达威', '夏甜']",喜剧,718,85,2015,07,03,437.0,31483.0,224850.0,624361.0,-230.0,-11580.0,-17228.0,-419600.0
1212,小时代4：灵魂尽头,4.6,24847343,1.0,['郭敬明'],['郭敬明'],"['杨幂', '郭采洁', '陈学冬', '郭碧婷', '谢依霖']",喜剧,43,116,2015,07,09,861.0,7360.0,19624.0,105306.0,-2.0,0.0,0.0,1.0
1213,栀子花开,4.1,26021055,0.9999999999998368,['何炅'],"['傲立', '南罗', '龚佳', '杨啸']","['李易峰', '张慧雯', '蒋劲夫', '魏大勋', '杜天皓']",爱情,43,107,2015,07,10,53.0,856.0,2727.0,3253.0,-41.0,-243.0,-1008.0,-989.0
1214,猪猪侠之终极决战,4.0,26358025,0.999636610953139,"['陆锦明', '陆锦辉']",['古志斌'],"['陆双', '陈志荣', '祖晴', '徐经纬', '陈轶']",喜剧,1104,90,2015,07,10,880.0,39695.0,26936.0,148974.0,0.0,0.0,0.0,0.0
1216,超级保镖,5.2,26673947,0.9999975844482438,['岳松'],['岳松'],"['岳松', '释彦能', '李宇菲', '邹兆龙', '陈惠敏']",剧情,7654,90,2016,07,15,112.0,1658.0,4589.0,5139.0,-90.0,831.0,-536.0,-4445.0
1217,小羊肖恩,8.4,24397586,0.9999999999986656,"['马克·伯顿', '理查德·斯塔扎克']","['马克·伯顿', '理查德·斯塔扎克', '尼克·帕克']","['贾斯汀·弗莱彻', '约翰·斯帕克斯', '欧米德·吉亚李利', '理查德·韦伯', '凯特·哈伯']",喜剧,49294,85,2015,07,17,989.0,10529.0,18366.0,132620.0,16.0,0.0,0.0,0.0
